ROI,Feature_Decoding_Accuracy,Feature_Decoding_pval,Feature_Decoding_zval,Feature_Decoding_Accuracy(P),Feature_Decoding_pval(P),Feature_Decoding_zval(P),Feature_Decoding_Accuracy(WM),Feature_Decoding_pval(WM),Feature_Decoding_zval(WM),Task_Decoding_Accuracy,Task_Decoding_pval,Task_Decoding_zval,Task_Decoding_Accuracy(F),Task_Decoding_pval(F),Task_Decoding_zval(F),Task_Decoding_Accuracy(S),Task_Decoding_pval(S),Task_Decoding_zval(S),XOR_Decoding_Accuracy,XOR_Decoding_pval,XOR_Decoding_zval,CCGP_Feature_Decoding_Accuracy,CCGP_Feature_Decoding_pval,CCGP_Feature_Decoding_zval,CCGP_Task_Decoding_Accuracy,CCGP_Task_Decoding_pval,CCGP_Task_Decoding_zval,Shattering_Dimensionality
p32pr,0.5419921875,0.012,2.1877550804474417,0.529296875,0.157,1.0526953656282687,0.556640625,0.016,2.067941614036643,0.638671875,0.0,7.219441612852616,0.640625,0.0,5.140177953777567,0.6015625,0.0,3.577989903782566,0.5107421875,0.314,0.5377853959527314,0.505859375,0.419,0.2586046638610376,0.6318359375,0.0,7.177521627801529,0.5638020833333334
a24,0.55078125,0.005,2.6544430822538243,0.51953125,0.26,0.699101621713291,0.53125,0.139,1.0960652599728777,0.62890625,0.0,6.394709377237308,0.640625,0.0,5.0313865505344735,0.6328125,0.0,4.9070739232420815,0.5615234375,0.001,3.1956069638514513,0.5234375,0.134,1.1550418376086065,0.5927734375,0.0,4.821768812148943,0.5804036458333334
d32,0.607421875,0.0,5.7172526151212635,0.5546875,0.027,1.925722960852839,0.630859375,0.0,4.745245745524636,0.6884765625,0.0,9.595604462617855,0.693359375,0.0,6.910391014223382,0.595703125,0.0,3.4325628123339538,0.529296875,0.064,1.5745502585583293,0.576171875,0.0,4.132480548733717,0.6337890625,0.0,6.972604700905876,0.6083984375
8BM,0.62109375,0.0,6.377688757466118,0.58203125,0.002,2.911466552715546,0.61328125,0.0,4.197502331081371,0.6962890625,0.0,9.736237020892554,0.724609375,0.0,8.53022456376767,0.66796875,0.0,6.189013107809694,0.51953125,0.148,1.0505765150701363,0.58984375,0.0,4.761708348514516,0.6650390625,0.0,8.73690178057705,0.6123046875
p32,0.5634765625,0.001,3.1890975265572528,0.533203125,0.112,1.2721253135800605,0.591796875,0.001,3.448691572146023,0.6181640625,0.0,6.103101302006782,0.685546875,0.0,6.700304655326658,0.552734375,0.029,1.9948763823503057,0.5244140625,0.108,1.2728954458730481,0.5595703125,0.001,3.236871728219787,0.59765625,0.0,5.078629463153698,0.5686848958333334
10r,0.6337890625,0.0,6.8263354263272875,0.541015625,0.099,1.4094433298364488,0.61328125,0.0,4.2060415371619735,0.6103515625,0.0,5.702494734214687,0.66015625,0.0,5.89844355956868,0.525390625,0.203,0.8881447176476958,0.5107421875,0.298,0.5512551326726164,0.6044921875,0.0,5.490369284234781,0.607421875,0.0,5.635690373622704,0.5849609375
47m,0.6083984375,0.0,5.605040320453131,0.578125,0.002,2.85457223655716,0.603515625,0.0,3.635574759910389,0.6123046875,0.0,5.827305736933425,0.62109375,0.0,4.381972349989098,0.61328125,0.0,3.924406246909111,0.509765625,0.328,0.47864231000058094,0.583984375,0.0,4.421940500798644,0.56640625,0.0,3.471399914306508,0.5768229166666666
8Av,0.591796875,0.0,4.644294925740308,0.59375,0.002,3.434804163409844,0.587890625,0.001,3.0735612211148715,0.7626953125,0.0,13.43107865557778,0.748046875,0.0,9.001188362910405,0.685546875,0.0,7.086281130456483,0.5126953125,0.257,0.6887874488121187,0.568359375,0.0,3.7250093962480064,0.7275390625,0.0,11.875073008475393,0.6223958333333334
8Ad,0.6103515625,0.0,5.477891495252814,0.548828125,0.034,1.8495991811566503,0.66796875,0.0,6.199931669761535,0.7314453125,0.0,11.944924237975524,0.73828125,0.0,8.691636535981383,0.6640625,0.0,6.048447325612547,0.55078125,0.004,2.699851156936698,0.560546875,0.001,3.2884148003348934,0.6845703125,0.0,9.780853062118085,0.630859375
9m,0.6708984375,0.0,9.459232328324065,0.673828125,0.0,6.3756588527721165,0.673828125,0.0,6.360348315548873,0.7197265625,0.0,11.395878403703222,0.740234375,0.0,8.870954916874014,0.662109375,0.0,6.093775193990827,0.5498046875,0.006,2.5285430952941104,0.6142578125,0.0,5.918425098674329,0.68359375,0.0,9.890616126771286,0.6468098958333334
8BL,0.63671875,0.0,7.26743280435734,0.603515625,0.0,3.706949670009017,0.62890625,0.0,4.628894007359122,0.775390625,0.0,14.245596487776314,0.751953125,0.0,9.071654433187096,0.71875,0.0,8.11749726716681,0.5478515625,0.005,2.4805687032733785,0.58203125,0.0,4.427903291513964,0.728515625,0.0,11.665281802324884,0.6533203125
9p,0.615234375,0.0,5.903227197515304,0.56640625,0.004,2.3827013183074355,0.62109375,0.0,4.47465281636894,0.7119140625,0.0,10.93199895907933,0.7421875,0.0,9.176613039134514,0.6484375,0.0,5.384428057055855,0.5458984375,0.011,2.4081655117199636,0.568359375,0.0,3.5633105694072444,0.673828125,0.0,9.224828323860722,0.6243489583333334
10d,0.5849609375,0.0,4.422765392934212,0.544921875,0.04,1.6883417903698317,0.6171875,0.0,4.453765636515281,0.6884765625,0.0,9.678172459395737,0.736328125,0.0,8.663795798506689,0.640625,0.0,5.3384676797435775,0.5400390625,0.02,2.0312625727358826,0.5634765625,0.0,3.378672154793036,0.6767578125,0.0,9.54784498888813,0.6044921875
8C,0.6298828125,0.0,6.8254856562887305,0.63671875,0.0,5.232679744728934,0.62890625,0.0,4.726424561578619,0.8154296875,0.0,16.251741807529747,0.84765625,0.0,13.05356989810442,0.779296875,0.0,10.439964367156719,0.564453125,0.0,3.3371295742438964,0.544921875,0.007,2.392375628464573,0.810546875,0.0,17.07721746495138,0.669921875
44,0.5810546875,0.0,4.132507718966301,0.583984375,0.002,3.0140937439174844,0.59375,0.0,3.4509405369178077,0.7412109375,0.0,12.333030529035007,0.712890625,0.0,7.9701460030872635,0.669921875,0.0,6.2949535425677405,0.517578125,0.193,0.9099927697685757,0.5390625,0.02,2.106214594721809,0.6923828125,0.0,10.204019864612405,0.61328125
45,0.599609375,0.0,5.185663820970366,0.544921875,0.049,1.666151605879282,0.623046875,0.0,4.618811048724331,0.7421875,0.0,12.50179143699064,0.787109375,0.0,10.623951227537018,0.705078125,0.0,7.858990773253247,0.53125,0.045,1.6844184404776203,0.5703125,0.0,3.7449189570073864,0.7060546875,0.0,10.842951010346095,0.6243489583333334
47l,0.6201171875,0.0,6.08730846320228,0.568359375,0.001,2.517642658574542,0.615234375,0.0,4.224087742845045,0.7421875,0.0,12.511948093054308,0.712890625,0.0,7.855655368587382,0.666015625,0.0,6.19026796294412,0.5009765625,0.491,0.04229186534080614,0.5830078125,0.0,4.582535992973173,0.6923828125,0.0,10.551297791075063,0.62109375
a47r,0.5625,0.0,3.2205787471449234,0.509765625,0.373,0.35462194960818033,0.609375,0.0,4.098596336630561,0.7490234375,0.0,13.357957251750017,0.765625,0.0,9.872929801193099,0.748046875,0.0,9.051003278274054,0.5224609375,0.119,1.1992163417308463,0.5458984375,0.006,2.4959334057588145,0.7197265625,0.0,11.913173201421555,0.611328125
6r,0.6005859375,0.0,4.96677807350193,0.5625,0.01,2.3258364869844352,0.5859375,0.0,3.128300349062515,0.76953125,0.0,13.77599055610384,0.708984375,0.0,7.717558895887028,0.701171875,0.0,7.544251676971635,0.4736328125,0.912,-1.317084838800904,0.6005859375,0.0,5.407404150314358,0.7392578125,0.0,12.73360244036455,0.6145833333333334
IFJa,0.6875,0.0,9.656509290951842,0.70703125,0.0,7.0880530733217775,0.662109375,0.0,5.735371823982906,0.8505859375,0.0,17.12147481020142,0.833984375,0.0,12.139437763710934,0.810546875,0.0,10.955215505746057,0.572265625,0.0,3.590623985897836,0.61328125,0.0,5.933702112247687,0.80859375,0.0,16.495793989783603,0.7034505208333334
IFJp,0.6201171875,0.0,6.149424749272126,0.623046875,0.0,4.509249764704935,0.58203125,0.002,2.926635045890138,0.8232421875,0.0,15.941692225707126,0.7890625,0.0,10.437096060837781,0.81640625,0.0,11.261433384378313,0.5283203125,0.087,1.3934694379617518,0.572265625,0.0,3.8677670967925124,0.814453125,0.0,16.82876766094137,0.6572265625
IFSp,0.740234375,0.0,12.177758779830029,0.7421875,0.0,8.465127838469858,0.724609375,0.0,8.484267602599436,0.8232421875,0.0,16.27456584081747,0.7890625,0.0,10.679679522926213,0.7890625,0.0,10.412751404889399,0.5771484375,0.0,3.8531308625536442,0.689453125,0.0,10.214897909418074,0.7841796875,0.0,16.032167199306787,0.7135416666666666
IFSa,0.708984375,0.0,10.745909316878882,0.69921875,0.0,7.216779958354788,0.673828125,0.0,6.428650960875782,0.806640625,0.0,15.803793233570381,0.81640625,0.0,11.928990552333289,0.75,0.0,9.700547220425419,0.5537109375,0.002,2.8069956165365078,0.626953125,0.0,6.768016398948772,0.771484375,0.0,14.564663180921826,0.6897786458333334
p9-46v,0.6005859375,0.0,4.990594254584611,0.609375,0.0,4.095186532074362,0.576171875,0.0,2.8192698960416975,0.8056640625,0.0,16.298671162591457,0.802734375,0.0,11.506614088528352,0.8046875,0.0,11.739066935563647,0.521484375,0.14,1.135440073994411,0.5693359375,0.0,3.823286138991618,0.7958984375,0.0,16.01203568984584,0.642578125
46,0.5859375,0.0,4.349535890332148,0.546875,0.036,1.7670190057786883,0.55859375,0.009,2.251973312569042,0.7958984375,0.0,15.020951654253562,0.791015625,0.0,11.077863791595947,0.73828125,0.0,8.602752697701291,0.5302734375,0.07,1.5334859671009107,0.5419921875,0.016,2.2211522761981617,0.7626953125,0.0,14.498724384517693,0.6373697916666666
a9-46v,0.5654296875,0.0,3.3681024414293987,0.52734375,0.17,0.9948493762054985,0.599609375,0.0,3.6321133729285666,0.755859375,0.0,13.171221394640511,0.755859375,0.0,9.309618746756213,0.68359375,0.0,6.8742802709854125,0.5029296875,0.453,0.16228998229825378,0.55859375,0.001,3.2239511077040306,0.71875,0.0,11.866878908356965,0.6080729166666666
9-46d,0.5849609375,0.0,4.324800131492055,0.55859375,0.008,2.141861540314185,0.58203125,0.003,3.077723320780128,0.7890625,0.0,15.10870276967496,0.830078125,0.0,12.386387870732111,0.7578125,0.0,9.713454198518534,0.5263671875,0.08,1.3753672114143993,0.564453125,0.0,3.535082642617848,0.77734375,0.0,14.598778294755377,0.6334635416666666
9a,0.638671875,0.0,7.281891245326135,0.625,0.0,4.4258111690988935,0.626953125,0.0,4.548746412735914,0.6923828125,0.0,9.98229010410708,0.72265625,0.0,8.364061411446027,0.64453125,0.0,5.240339085212003,0.5478515625,0.008,2.451873850346637,0.599609375,0.0,5.232185076335315,0.646484375,0.0,7.634746670684411,0.6263020833333334
10v,0.544921875,0.009,2.385945718555509,0.482421875,0.763,-0.6594018476394354,0.564453125,0.006,2.432505313597329,0.611328125,0.0,5.8086202903937485,0.603515625,0.0,3.932577551330826,0.5625,0.012,2.3653587154557507,0.5087890625,0.342,0.45510817177315466,0.546875,0.007,2.6275390198814783,0.5751953125,0.0,4.1079263435724025,0.5550130208333334
a10p,0.5439453125,0.017,2.213233300415076,0.564453125,0.011,2.3641420623181144,0.556640625,0.013,2.1992844449399063,0.6435546875,0.0,7.423646384893427,0.642578125,0.0,5.375601501186699,0.552734375,0.025,2.0098070129519106,0.5224609375,0.135,1.1266973194287964,0.5439453125,0.016,2.3399451041032533,0.607421875,0.0,5.9594841360633595,0.5699869791666666
10pp,0.5751953125,0.0,4.0441025091422516,0.51953125,0.236,0.7712450500909983,0.595703125,0.0,3.4793026844325468,0.6376953125,0.0,7.274906159117932,0.669921875,0.0,6.319287161474721,0.611328125,0.0,4.29612076740101,0.505859375,0.367,0.3643825335805806,0.552734375,0.001,2.9137914321471676,0.6015625,0.0,5.71114590547699,0.5729166666666666
11l,0.5673828125,0.0,3.3822512334367514,0.556640625,0.026,2.0691346747466413,0.537109375,0.072,1.4844807267439042,0.7294921875,0.0,12.27821165884696,0.728515625,0.0,8.676577272734509,0.673828125,0.0,6.827499635212937,0.5185546875,0.165,1.0176523518772524,0.53125,0.038,1.7451280563187475,0.6904296875,0.0,10.256916061881297,0.6051432291666666
13l,0.521484375,0.121,1.169675288400432,0.484375,0.753,-0.5709494156350703,0.5390625,0.074,1.4156164920387222,0.62890625,0.0,6.523343100814931,0.6640625,0.0,6.09907627925921,0.607421875,0.0,3.9749031051162316,0.53515625,0.043,1.7710485360087358,0.517578125,0.179,0.9640900966187559,0.5849609375,0.0,4.483217645135544,0.5618489583333334
OFC,0.4814453125,0.835,-0.9914680781056834,0.470703125,0.859,-1.0920463113350962,0.48046875,0.767,-0.7184602634591335,0.6279296875,0.0,6.840998463867201,0.63671875,0.0,5.205509026258428,0.587890625,0.0,3.4551364896194623,0.48828125,0.748,-0.6225438213292024,0.484375,0.799,-0.7987220431485089,0.5986328125,0.0,5.554402382427716,0.5325520833333334
47s,0.5654296875,0.0,3.317494622519332,0.55078125,0.034,1.7803934383146358,0.57421875,0.004,2.7811702206049325,0.701171875,0.0,10.20101276361266,0.671875,0.0,6.5091996822684175,0.634765625,0.0,4.954240751257175,0.53515625,0.039,1.7519807801324154,0.517578125,0.181,0.8904732612947382,0.63671875,0.0,7.247431147464046,0.6005859375
LIPd,0.6357421875,0.0,6.548696204617501,0.666015625,0.0,5.730256159086494,0.6484375,0.0,5.583940147000083,0.8701171875,0.0,18.880263754631763,0.865234375,0.0,13.508407670888671,0.888671875,0.0,14.199800306344947,0.5751953125,0.0,3.8168312513154428,0.5810546875,0.0,4.390669224828356,0.8505859375,0.0,18.45498057230059,0.6936848958333334
6a,0.6201171875,0.0,6.065826710414408,0.662109375,0.0,6.080948508899596,0.6015625,0.0,3.7247585328386816,0.712890625,0.0,10.749069500387472,0.708984375,0.0,8.04724104337567,0.77734375,0.0,10.53532324615267,0.5751953125,0.0,3.784277755984668,0.5537109375,0.0,2.9407890837496575,0.654296875,0.0,8.53106000958912,0.6360677083333334
i6-8,0.583984375,0.0,4.2339042677795815,0.58203125,0.002,2.913744254144245,0.603515625,0.0,3.7423408844725357,0.7578125,0.0,13.849862036043504,0.728515625,0.0,8.658352440583817,0.7109375,0.0,7.772638932152343,0.53125,0.055,1.6258974423087533,0.583984375,0.0,4.420783466557508,0.6982421875,0.0,10.674840743581218,0.6243489583333334
s6-8,0.5869140625,0.0,4.244991356718209,0.591796875,0.0,3.171695388762248,0.583984375,0.002,3.0694584396630535,0.6796875,0.0,9.268378844758583,0.701171875,0.0,7.645260253248483,0.66796875,0.0,6.059985283227958,0.548828125,0.001,2.553753534727792,0.5595703125,0.002,3.106115829338419,0.6240234375,0.0,6.334923722285345,0.6051432291666666
43,0.5244140625,0.102,1.3288573491710236,0.501953125,0.479,0.08497131431541416,0.546875,0.045,1.7610913493715052,0.6982421875,0.0,9.797904198704668,0.71484375,0.0,7.988203274402338,0.65625,0.0,5.893849315172728,0.5244140625,0.108,1.2283037255152807,0.4794921875,0.867,-1.1027132959838906,0.6513671875,0.0,8.539204750183996,0.5823567708333334
OP4,0.5126953125,0.257,0.7054180205437812,0.537109375,0.094,1.3408433075123716,0.5703125,0.009,2.4957880292178785,0.7197265625,0.0,11.464942056649594,0.69921875,0.0,7.28780670646456,0.662109375,0.0,6.19784135069052,0.5107421875,0.283,0.5606361684549284,0.50390625,0.433,0.24066009641105945,0.6826171875,0.0,9.892219649844096,0.5810546875
OP1,0.4853515625,0.804,-0.8185432038515474,0.4921875,0.62,-0.2702826312410836,0.474609375,0.826,-0.9203784370302704,0.6728515625,0.0,8.890884550136702,0.646484375,0.0,5.335887024230779,0.697265625,0.0,7.28388068899866,0.5126953125,0.265,0.6804193055905544,0.4736328125,0.933,-1.4174092894429378,0.63671875,0.0,7.486502636421898,0.5569661458333334
OP2-3,0.501953125,0.474,0.09963694005960073,0.466796875,0.877,-1.158409469549301,0.4921875,0.626,-0.3178769421541941,0.5986328125,0.0,5.015466967607467,0.61328125,0.0,4.274481678857876,0.58203125,0.001,2.928914151621752,0.48828125,0.723,-0.5848842711696554,0.509765625,0.303,0.5343815786768626,0.587890625,0.0,4.614984333713363,0.5296223958333334
52,0.5390625,0.032,1.9717537945374906,0.5234375,0.192,0.8746029113088266,0.525390625,0.194,0.8756973972983866,0.5869140625,0.0,4.411691038351445,0.568359375,0.012,2.3660680911553045,0.595703125,0.001,3.3426189845007666,0.5107421875,0.341,0.4890127062307006,0.53515625,0.036,1.7583497104794463,0.5673828125,0.0,3.3463421208783046,0.5455729166666666
RI,0.541015625,0.027,1.9898941888839818,0.55859375,0.022,2.072944828871573,0.548828125,0.04,1.7452394868917842,0.701171875,0.0,9.998005087632695,0.685546875,0.0,6.808901266652724,0.662109375,0.0,5.934179001185284,0.521484375,0.163,1.003923541096133,0.525390625,0.106,1.3135407843659008,0.6962890625,0.0,10.191659080324976,0.587890625
PFcm,0.541015625,0.023,2.0596595464556646,0.51953125,0.251,0.7103117739830392,0.578125,0.002,2.7969461080936306,0.6533203125,0.0,8.140941534054052,0.6640625,0.0,6.103159098024635,0.6328125,0.0,4.863393508961282,0.4921875,0.649,-0.3490740760748488,0.5537109375,0.003,2.8379484090846194,0.6416015625,0.0,7.619264880226519,0.5621744791666666
PoI2,0.52734375,0.079,1.4030671708186702,0.484375,0.739,-0.6007293672389986,0.51171875,0.341,0.41726974053798405,0.6494140625,0.0,7.493033189739844,0.654296875,0.0,5.839290959463194,0.595703125,0.0,3.4367252530622547,0.5068359375,0.386,0.3600167087152253,0.51953125,0.157,1.0096112703727838,0.6328125,0.0,7.029751208082384,0.5611979166666666
TA2,0.552734375,0.003,2.6473532057637716,0.51171875,0.364,0.39459408922024014,0.58984375,0.001,3.213083548727269,0.609375,0.0,5.556005116031954,0.62109375,0.0,4.481799259025127,0.59375,0.0,3.3882914487786855,0.5205078125,0.157,1.008822937560711,0.5185546875,0.188,0.9156787695328061,0.5693359375,0.0,3.7686430567671296,0.5608723958333334
FOP4,0.52734375,0.082,1.4384985387606666,0.54296875,0.06,1.5804315830881057,0.521484375,0.234,0.7182983771861805,0.7177734375,0.0,10.681089123619415,0.7109375,0.0,7.5904982318886,0.685546875,0.0,6.798370801136771,0.4755859375,0.892,-1.1917796938360734,0.5205078125,0.142,1.0898933262254478,0.6845703125,0.0,10.132365873127396,0.5735677083333334
MI,0.5556640625,0.003,2.7280493291872676,0.501953125,0.498,0.01797914052575531,0.5625,0.014,2.29278072834293,0.6943359375,0.0,9.939405554928953,0.693359375,0.0,6.930647255244765,0.640625,0.0,5.1406196417468975,0.5,0.5,0.009973158060194765,0.544921875,0.009,2.408781694751892,0.6533203125,0.0,7.917876220911487,0.5833333333333334
Pir,0.4814453125,0.842,-0.9657214261126856,0.5078125,0.44,0.2362231821497156,0.49609375,0.59,-0.15194740489966738,0.634765625,0.0,6.80882086547517,0.615234375,0.0,4.352283509387215,0.5859375,0.003,3.0515321676238005,0.509765625,0.336,0.4464666691057946,0.470703125,0.943,-1.5084149527636932,0.5927734375,0.0,4.820270571291175,0.5419921875
AVI,0.537109375,0.024,1.8966351491744604,0.529296875,0.148,1.1289568784649264,0.556640625,0.025,2.091604413511705,0.6923828125,0.0,9.527122673816717,0.732421875,0.0,8.535506027678018,0.66796875,0.0,6.0635941695620765,0.521484375,0.119,1.1795151517488396,0.5009765625,0.485,0.056419400483592924,0.6630859375,0.0,8.79692428670588,0.5836588541666666
AAIC,0.515625,0.216,0.8509184269697493,0.51953125,0.263,0.6881797909516858,0.486328125,0.709,-0.5525199836961201,0.61328125,0.0,5.611839889479094,0.599609375,0.0,3.526154471631512,0.556640625,0.025,2.0189128094869995,0.4990234375,0.539,-0.06797310467133388,0.4951171875,0.617,-0.2733311524935377,0.595703125,0.0,5.0556546916985665,0.5426432291666666
FOP1,0.51171875,0.264,0.6310357460464323,0.5,0.509,0.007374825336107573,0.521484375,0.207,0.8144055254781464,0.595703125,0.0,4.799454067609464,0.56640625,0.002,2.5425391409457676,0.55078125,0.028,1.8867196778051842,0.49609375,0.603,-0.21321703684148927,0.4912109375,0.675,-0.448143480468613,0.5595703125,0.001,3.0612695046421656,0.5345052083333334
FOP3,0.490234375,0.697,-0.5178954994641511,0.482421875,0.748,-0.6458189507537868,0.509765625,0.371,0.38535349735711405,0.57421875,0.0,3.5557750714329206,0.564453125,0.012,2.3468510166941354,0.55859375,0.022,2.003585195344375,0.470703125,0.932,-1.4393255423387852,0.4921875,0.681,-0.42865349235636957,0.578125,0.0,4.043585540736361,0.51171875
FOP2,0.521484375,0.141,1.0898752686064466,0.525390625,0.194,0.8925344040092784,0.5234375,0.217,0.8379750962680391,0.60546875,0.0,5.3403758925796465,0.623046875,0.0,4.345790622102428,0.58203125,0.0,2.9888671838441487,0.5283203125,0.078,1.4596500402325896,0.48828125,0.742,-0.5912417199824278,0.5947265625,0.0,5.102924021325435,0.5517578125
PFt,0.5654296875,0.0,3.421497175488715,0.576171875,0.003,2.721183398838996,0.548828125,0.037,1.834910378421707,0.7001953125,0.0,10.538210048337577,0.66796875,0.0,6.153418298650527,0.677734375,0.0,6.490716364574797,0.48828125,0.731,-0.582395238240957,0.56640625,0.0,3.5231621919181797,0.6689453125,0.0,8.948339609759474,0.5846354166666666
AIP,0.58984375,0.0,4.395430509606954,0.5703125,0.004,2.5753271432012017,0.619140625,0.0,4.310112033962594,0.7890625,0.0,15.01141337406975,0.783203125,0.0,10.49407768295025,0.74609375,0.0,9.088067979187846,0.5380859375,0.032,1.9038315814367823,0.5732421875,0.0,3.928529350102101,0.763671875,0.0,13.831168127787512,0.6389973958333334
EC,0.453125,0.992,-2.3767619679232896,0.44140625,0.983,-2.2075154312743046,0.517578125,0.313,0.5384419307805116,0.578125,0.0,3.8952735664428215,0.5234375,0.199,0.8614158967063205,0.59375,0.0,3.6445086798471675,0.49609375,0.585,-0.19295508156518654,0.4892578125,0.719,-0.5617630067380986,0.572265625,0.0,3.8624085189497235,0.5091145833333334
PreS,0.587890625,0.0,4.52637458146943,0.5078125,0.417,0.2883515853073518,0.607421875,0.001,3.8126067039449762,0.7109375,0.0,10.532696360319804,0.689453125,0.0,6.954163986992306,0.689453125,0.0,7.3041411471793785,0.4970703125,0.584,-0.16264953761741038,0.5546875,0.003,2.9687026384035438,0.6669921875,0.0,8.712667128282932,0.5986328125
